source_json,input_image,image_index,product_index,old_reference,gpt5_reference,reference_applied,size_csv,size_gpt5,price_csv,price_gpt5,confidence_reference,alignment_score,accepted,evidence,warnings
PHOTO-2026-06-08-16-25-53 4.json,input_images\PHOTO-2026-06-08-16-25-53 4.jpg,1,,,Flower 1,Flower 1,,,,790 dh,0.95,100.0,Oui,Encart prix en haut à droite : 'Flower 1' au-dessus de '790 dh'.,[]
PHOTO-2026-06-08-16-25-53 5.json,input_images\PHOTO-2026-06-08-16-25-53 5.jpg,1,1,,flower 1,flower 1,,,790.0,790 dh,0.95,100.0,Oui,Encart en haut à droite : texte 'flower 1' et prix '790 dh'.,"[""Aucune autre référence lisible sur l’emballage en bas à droite.""]"
PHOTO-2026-06-08-16-25-53 6.json,input_images\PHOTO-2026-06-08-16-25-53 6.jpg,1,1,,flower 1,flower 1,,,790.0,790 dh,0.98,100.0,Oui,Encadré prix en haut à droite indiquant 'flower 1' et '790 dh'.,"[""Texte sur la boîte en bas à droite illisible — aucune autre référence détectée.""]"
PHOTO-2026-06-08-16-25-53 7.json,input_images\PHOTO-2026-06-08-16-25-53 7.jpg,1,1,,Flower 1,Flower 1,,,,790 dh,0.9,100.0,Oui,Encadré rose/orange en haut à droite indiquant 'Flower 1' et '790 dh'.,"[""Textes sur la boîte en bas à droite trop petits/illisibles : aucune autre référence exploitable.""]"
PHOTO-2026-06-08-16-25-53.json,input_images\PHOTO-2026-06-08-16-25-53.jpg,1,,,flower 2,flower 2,,,,790 dh,0.96,100.0,Oui,"Etiquette en haut à droite affichant ""flower 2"" avec le prix juste dessous","[""Aucune taille lisible."", ""Autres textes sur l’emballage en bas à droite trop petits/illisibles.""]"
PHOTO-2026-06-08-16-25-54 2.json,input_images\PHOTO-2026-06-08-16-25-54 2.jpg,1,1,,Flower 3,Flower 3,,,790.0,790 dh,0.96,100.0,Oui,Encart rose/orange en haut à droite : 'Flower 3' avec le prix '790 dh',"[""Aucune taille lisible sur l'image."", ""Textes sur la boîte en bas à droite illisibles, aucune référence supplémentaire extraite.""]"
PHOTO-2026-06-08-16-25-54 3.json,input_images\PHOTO-2026-06-08-16-25-54 3.jpg,1,1,,Flower 3,Flower 3,,,790.0,790 dh,0.98,100.0,Oui,Encart en haut à droite indiquant 'Flower 3' avec le prix '790 dh'.,"[""Aucune taille/dimension lisible sur l’image.""]"
PHOTO-2026-06-08-16-25-54 4.json,input_images\PHOTO-2026-06-08-16-25-54 4.jpg,1,1,,flower 3,flower 3,,,790.0,790 dh,0.96,100.0,Oui,Etiquette en haut à droite avec le texte flower 3 et le prix,[]
PHOTO-2026-06-08-16-25-54 5.json,input_images\PHOTO-2026-06-08-16-25-54 5.jpg,1,1,,Flower 3,Flower 3,,,790.0,790 dh,0.99,100.0,Oui,Encart rose/orange en haut à droite : 'Flower 3' et '790 dh',"[""Texte sur la boîte en bas à droite illisible ; aucune autre référence exploitable.""]"
PHOTO-2026-06-08-16-25-54 6.json,input_images\PHOTO-2026-06-08-16-25-54 6.jpg,1,1,,Flower 3,Flower 3,,,790.0,790 dh,0.97,100.0,Oui,Cartouche en haut à droite « Flower 3 »,"[""Aucune taille lisible sur l’image."", ""Texte sur la boîte en bas à droite trop flou pour confirmer une référence.""]"
PHOTO-2026-06-08-16-25-54 7.json,input_images\PHOTO-2026-06-08-16-25-54 7.jpg,1,1,,2728/2-1-2,2728/2-1-2,,,650.0,650 dh,0.98,100.0,Oui,encadré rouge en haut à gauche,[]
PHOTO-2026-06-08-16-25-54.json,input_images\PHOTO-2026-06-08-16-25-54.jpg,1,1,,Flower 3,Flower 3,,,790.0,790 dh,0.98,100.0,Oui,"Encadré en haut à droite indiquant ""Flower 3"" avec le prix ""790 dh"".","[""Texte présent sur la boîte en bas à droite trop petit/illisible : aucune autre référence exploitable.""]"
PHOTO-2026-06-08-16-25-55 2.json,input_images\PHOTO-2026-06-08-16-25-55 2.jpg,1,,,2724/2-1-2,2724/2-1-2,,,,650 dh,0.99,100.0,Oui,Encadré rouge en haut à gauche : « 2724/2-1-2 »,"[""Aucune taille lisible."", ""Deux vases visibles mais une seule référence et un seul prix affichés.""]"
PHOTO-2026-06-08-16-25-55.json,input_images\PHOTO-2026-06-08-16-25-55.jpg,1,1,,2726/2-1-2,2726/2-1-2,,,750.0,750 dh,0.98,100.0,Oui,"Encart rouge en haut à gauche affichant ""2726/2-1-2"" et le prix.",[]
PHOTO-2026-06-08-16-32-50.json,input_images\PHOTO-2026-06-08-16-32-50.jpg,1,2,3725,3724/25/26,3724/25/26,,,260.0,260 dh,0.98,100.0,Oui,étiquette rouge en haut à droite,"[""La chaîne '3724/25/26' semble regrouper plusieurs variantes; aucune taille distincte n'est lisible.""]"
PHOTO-2026-06-08-16-32-50.json,input_images\PHOTO-2026-06-08-16-32-50.jpg,1,3,3726,,,,,260.0,,,,Non,,"[""La chaîne '3724/25/26' semble regrouper plusieurs variantes; aucune taille distincte n'est lisible."", ""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-32-51 2.json,input_images\PHOTO-2026-06-08-16-32-51 2.jpg,1,1,,3751/52/53,3751/52/53,,,295.0,295 dh,0.98,100.0,Oui,Étiquette rouge en haut à droite: '3751/52/53 295 dh',"[""La référence semble regrouper plusieurs variantes (3751, 3752, 3753) mais aucune taille distincte n’est lisible.""]"
PHOTO-2026-06-08-16-32-51 3.json,input_images\PHOTO-2026-06-08-16-32-51 3.jpg,1,1,,2941/3-1-2-3,2941/3-1-2-3,,,270.0,270 dh,0.98,100.0,Oui,Encadré rouge en haut à droite : '2941/3-1-2-3' avec le prix en dessous.,"[""Aucune taille lisible sur l'image ; champ size laissé vide.""]"
PHOTO-2026-06-08-16-32-52.json,input_images\PHOTO-2026-06-08-16-32-52.jpg,1,1,2794,2794/2-1-2,2794/2-1-2,,,240.0,240 dh,0.99,110.0,Oui,Étiquette rouge en haut à droite indiquant la référence et le prix,"[""Aucune taille lisible sur l'image."", ""Une seule étiquette pour deux vases ; association précise par pièce non indiquée.""]"
PHOTO-2026-06-08-16-32-52.json,input_images\PHOTO-2026-06-08-16-32-52.jpg,1,2,2794,,,,,240.0,,,,Non,,"[""Aucune taille lisible sur l'image."", ""Une seule étiquette pour deux vases ; association précise par pièce non indiquée."", ""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-32-53 3.json,input_images\PHOTO-2026-06-08-16-32-53 3.jpg,1,1,,2933/2-1-2,2933/2-1-2,,,185.0,185 dh,0.99,100.0,Oui,Encadré rouge en haut à droite : 2933/2-1-2 avec prix 185 dh.,[]
PHOTO-2026-06-08-16-32-53.json,input_images\PHOTO-2026-06-08-16-32-53.jpg,1,1,,2938/3-1-2-3,2938/3-1-2-3,,,,550 dh,0.97,100.0,Oui,Etiquette rouge en haut à droite,"[""Tailles non précisées dans l'image""]"
PHOTO-2026-06-08-16-32-54 3.json,input_images\PHOTO-2026-06-08-16-32-54 3.jpg,1,1,,2931/2-1-2,2931/2-1-2,,,158.0,158 dh,0.98,100.0,Oui,étiquette rouge en haut à droite,"[""Aucune taille lisible/indiquée sur l’image.""]"
PHOTO-2026-06-08-16-32-54 4.json,input_images\PHOTO-2026-06-08-16-32-54 4.jpg,1,1,,2931/2-1-2,2931/2-1-2,,,185.0,185 dh,0.98,100.0,Oui,Encadré rouge en haut à droite : '2931/2-1-2' au-dessus de '185 dh'.,"[""Aucune taille lisible sur l'image.""]"
PHOTO-2026-06-08-16-32-54 5.json,input_images\PHOTO-2026-06-08-16-32-54 5.jpg,1,1,,2931/2-1-2,2931/2-1-2,,,185.0,185 dh,0.99,100.0,Oui,Étiquette rouge en haut à droite,"[""Aucune taille lisible sur l’image""]"
PHOTO-2026-06-08-16-32-55 2.json,input_images\PHOTO-2026-06-08-16-32-55 2.jpg,1,,,2929/2-1-2,2929/2-1-2,,,,185 dh,0.98,100.0,Oui,étiquette rouge en haut à droite,[]
PHOTO-2026-06-08-16-32-55 3.json,input_images\PHOTO-2026-06-08-16-32-55 3.jpg,1,1,,2929/2-1-2,2929/2-1-2,,,185.0,185 dh,0.98,100.0,Oui,étiquette rouge en haut à droite,[]
PHOTO-2026-06-08-16-32-55 4.json,input_images\PHOTO-2026-06-08-16-32-55 4.jpg,1,1,,2797,2797,,,420.0,420 dh,0.97,100.0,Oui,Badge rouge en haut à droite : '2797 420 dh',"[""Aucune taille lisible."", ""Une petite étiquette sur le plateau en haut est présente mais illisible.""]"
PHOTO-2026-06-08-16-32-55 4.json,input_images\PHOTO-2026-06-08-16-32-55 4.jpg,1,2,,,,,,420.0,,,,Non,,"[""Aucune taille lisible."", ""Une petite étiquette sur le plateau en haut est présente mais illisible."", ""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-32-56 2.json,input_images\PHOTO-2026-06-08-16-32-56 2.jpg,1,1,,2789/3-1-2-3,2789/3-1-2-3,,,230.0,230 dh,0.96,100.0,Oui,"Encart rouge en haut à gauche affichant ""2789/3-1-2-3"" et ""230 dh""",[]
PHOTO-2026-06-08-16-32-56 4.json,input_images\PHOTO-2026-06-08-16-32-56 4.jpg,1,2,,2780/3-1-2-3,2780/3-1-2-3,,,,230 dh,0.97,20.0,Oui,Encadré rouge en haut à gauche : '2780/3-1-2-3' avec prix '230 dh',[]
PHOTO-2026-06-08-16-32-56 4.json,input_images\PHOTO-2026-06-08-16-32-56 4.jpg,1,3,,,,,,,,,,Non,,"[""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-32-56.json,input_images\PHOTO-2026-06-08-16-32-56.jpg,1,1,,2792/2-1-2,2792/2-1-2,,,320.0,320 dh,0.99,100.0,Oui,étiquette rouge en haut à droite,[]
PHOTO-2026-06-08-16-32-57 2.json,input_images\PHOTO-2026-06-08-16-32-57 2.jpg,1,1,,8094/3-1-2-3,8094/3-1-2-3,,,270.0,270 dh,0.99,100.0,Oui,Étiquette rouge en haut à gauche : '8094/3-1-2-3 270 dh',"[""Aucune taille ou dimension explicitement indiquée.""]"
PHOTO-2026-06-08-16-32-57 2.json,input_images\PHOTO-2026-06-08-16-32-57 2.jpg,1,2,,,,,,270.0,,,,Non,,"[""Aucune taille ou dimension explicitement indiquée."", ""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-32-57 2.json,input_images\PHOTO-2026-06-08-16-32-57 2.jpg,1,3,,,,,,270.0,,,,Non,,"[""Aucune taille ou dimension explicitement indiquée."", ""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-32-57 3.json,input_images\PHOTO-2026-06-08-16-32-57 3.jpg,1,1,,2890/2-1-2,2890/2-1-2,,,320.0,320 dh,0.9,100.0,Oui,Texte blanc dans l’encart rouge en haut à droite,"[""Deux objets visibles mais une seule référence et aucune taille indiquée.""]"
PHOTO-2026-06-08-16-32-57 4.json,input_images\PHOTO-2026-06-08-16-32-57 4.jpg,1,1,,2886/2-1-2,2886/2-1-2,,,350.0,350 dh,0.98,100.0,Oui,étiquette rouge en haut à droite,"[""Aucune taille lisible."", ""Plusieurs objets visibles mais une seule référence et un seul prix affichés."", ""Logo de marque ignoré.""]"
PHOTO-2026-06-08-16-32-57 4.json,input_images\PHOTO-2026-06-08-16-32-57 4.jpg,1,2,,,,,,350.0,,,,Non,,"[""Aucune taille lisible."", ""Plusieurs objets visibles mais une seule référence et un seul prix affichés."", ""Logo de marque ignoré."", ""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-32-58 2.json,input_images\PHOTO-2026-06-08-16-32-58 2.jpg,1,1,,3730/31/32,3730/31/32,3 pièces,,195.0,195 dh,0.97,100.0,Oui,"Étiquette rouge en haut à droite : ""3730/31/32 195 dh""","[""Aucune taille lisible. La chaîne semble regrouper plusieurs variantes, non détaillées individuellement sur l'image.""]"
PHOTO-2026-06-08-16-32-58 2.json,input_images\PHOTO-2026-06-08-16-32-58 2.jpg,1,2,,,,3 pièces,,195.0,,,,Non,,"[""Aucune taille lisible. La chaîne semble regrouper plusieurs variantes, non détaillées individuellement sur l'image."", ""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-32-58 2.json,input_images\PHOTO-2026-06-08-16-32-58 2.jpg,1,3,,,,3 pièces,,195.0,,,,Non,,"[""Aucune taille lisible. La chaîne semble regrouper plusieurs variantes, non détaillées individuellement sur l'image."", ""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-32-58 4.json,input_images\PHOTO-2026-06-08-16-32-58 4.jpg,1,1,2882,2882/3-1-2-3,2882/3-1-2-3,,,190.0,190 dh,0.95,110.0,Oui,encart rouge en haut : '2882/3-1-2-3',"[""Aucune taille lisible sur l'image.""]"
PHOTO-2026-06-08-16-32-58 4.json,input_images\PHOTO-2026-06-08-16-32-58 4.jpg,1,2,2882/1,,,,,190.0,,,,Non,,"[""Aucune taille lisible sur l'image."", ""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-32-59 2.json,input_images\PHOTO-2026-06-08-16-32-59 2.jpg,1,1,non disponible,2503,2503,,,70.0,70 dh,0.98,100.0,Oui,Étiquette rouge en haut avec le texte '2503 70 dh',[]
PHOTO-2026-06-08-16-32-59 3.json,input_images\PHOTO-2026-06-08-16-32-59 3.jpg,1,1,,2503,2503,,,70.0,70 dh,0.95,100.0,Oui,Étiquette rouge en haut-centre : '2503' au-dessus de '70 dh'.,"[""Aucune taille visible.""]"
PHOTO-2026-06-08-16-32-59 4.json,input_images\PHOTO-2026-06-08-16-32-59 4.jpg,1,1,,2499,2499,,,75.0,75 dh,0.7,100.0,Oui,"Étiquette rouge en haut : ""2499"" au-dessus de ""75 dh""","[""Aucune taille visible sur l’image.""]"
PHOTO-2026-06-08-16-32-59 5.json,input_images\PHOTO-2026-06-08-16-32-59 5.jpg,1,1,,2499,,,,75.0,75 dh,0.68,100.0,Non,"Étiquette rouge en haut : ""2499"" au-dessus de ""75 dh""",[]
PHOTO-2026-06-08-16-33-00 3.json,input_images\PHOTO-2026-06-08-16-33-00 3.jpg,1,1,,2484/3-1-2-3,2484/3-1-2-3,,,195.0,195 dh,0.98,100.0,Oui,Étiquette rouge au centre : « 2484/3-1-2-3 » au-dessus de « 195 dh »,[]
PHOTO-2026-06-08-16-33-01 2.json,input_images\PHOTO-2026-06-08-16-33-01 2.jpg,1,1,,2466,2466,,,245.0,245 dh,0.95,100.0,Oui,"Étiquette rouge en haut à gauche : ""2466"" au-dessus de ""245 dh""",[]
PHOTO-2026-06-08-16-33-01 3.json,input_images\PHOTO-2026-06-08-16-33-01 3.jpg,1,1,,2466,2466,,,245.0,245 dh,0.98,100.0,Oui,Étiquette rouge en haut à droite avec '2466' au-dessus de '245 dh'.,[]
PHOTO-2026-06-08-16-33-01 4.json,input_images\PHOTO-2026-06-08-16-33-01 4.jpg,1,2,,3472,3472,,,,270 dh,0.99,100.0,Oui,"étiquette rouge en haut : ""3472"" au-dessus de ""270 dh""",[]
PHOTO-2026-06-08-16-33-01 5.json,input_images\PHOTO-2026-06-08-16-33-01 5.jpg,1,2,,3473,3473,,,,270 dh,0.98,100.0,Oui,Étiquette rouge en haut de l’image : “3473” au-dessus de “270 dh”,[]
PHOTO-2026-06-08-16-33-02 3.json,input_images\PHOTO-2026-06-08-16-33-02 3.jpg,1,1,2825,2825/3-1-2-3,2825/3-1-2-3,,,220.0,220 dh,0.96,110.0,Oui,étiquette rouge en haut,"[""Aucune taille lisible sur l’image. Le prix semble s’appliquer à l’ensemble, non précisé par taille.""]"
PHOTO-2026-06-08-16-33-02 3.json,input_images\PHOTO-2026-06-08-16-33-02 3.jpg,1,2,2825,,,,,220.0,,,,Non,,"[""Aucune taille lisible sur l’image. Le prix semble s’appliquer à l’ensemble, non précisé par taille."", ""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-33-02 3.json,input_images\PHOTO-2026-06-08-16-33-02 3.jpg,1,3,2825,,,,,220.0,,,,Non,,"[""Aucune taille lisible sur l’image. Le prix semble s’appliquer à l’ensemble, non précisé par taille."", ""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-33-02 4.json,input_images\PHOTO-2026-06-08-16-33-02 4.jpg,1,1,,3474,3474,,,105.0,105 dh,0.98,100.0,Oui,"Étiquette rouge à droite indiquant ""3474"" au-dessus de ""105 dh""",[]
PHOTO-2026-06-08-16-33-02.json,input_images\PHOTO-2026-06-08-16-33-02.jpg,1,1,,3467,3467,,,280.0,280 dh,0.98,100.0,Oui,Étiquette rouge en haut : '3467 280 dh',[]
PHOTO-2026-06-08-16-33-04 2.json,input_images\PHOTO-2026-06-08-16-33-04 2.jpg,1,1,,2829,2829,,,195.0,195 dh,0.95,100.0,Oui,"étiquette rouge en haut indiquant ""2829"" au-dessus de ""195 dh""","[""Deux carafes de tailles différentes visibles mais aucune taille lisible."", ""Une seule étiquette prix/référence est visible ; la correspondance par variante n’est pas précisée.""]"
PHOTO-2026-06-08-16-33-04 2.json,input_images\PHOTO-2026-06-08-16-33-04 2.jpg,1,2,,,,,,195.0,,,,Non,,"[""Deux carafes de tailles différentes visibles mais aucune taille lisible."", ""Une seule étiquette prix/référence est visible ; la correspondance par variante n’est pas précisée."", ""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-33-04 3.json,input_images\PHOTO-2026-06-08-16-33-04 3.jpg,1,1,,2825/3-1-2-3,2825/3-1-2-3,,,220.0,220 dh,0.97,100.0,Oui,encadré rouge en haut-centre,"[""Aucune taille lisible sur l’image.""]"
PHOTO-2026-06-08-16-33-04.json,input_images\PHOTO-2026-06-08-16-33-04.jpg,1,1,,2848,2848,,,195.0,195 dh,0.95,100.0,Oui,Encart rouge en haut à droite : 2848 au-dessus du prix.,[]
PHOTO-2026-06-08-16-33-05 3.json,input_images\PHOTO-2026-06-08-16-33-05 3.jpg,1,1,,2822/3-1-2-3,2822/3-1-2-3,,,220.0,220 dh.,0.95,100.0,Oui,Encart rouge en haut à droite,"[""Aucune taille lisible sur l'image.""]"
PHOTO-2026-06-08-16-33-05 4.json,input_images\PHOTO-2026-06-08-16-33-05 4.jpg,1,1,,2817/3-1-2-3,2817/3-1-2-3,,,220.0,220 dh,0.98,100.0,Oui,Encart rouge en haut à droite affichant « 2817/3-1-2-3 » et « 220 dh »,"[""Plusieurs vases sont visibles mais une seule référence et un seul prix sont indiqués."", ""Aucune taille lisible sur l’image.""]"
PHOTO-2026-06-08-16-33-05.json,input_images\PHOTO-2026-06-08-16-33-05.jpg,1,1,2825,2825/3-1-2-3,2825/3-1-2-3,,,220.0,220 dh.,0.97,100.0,Oui,Encadré rouge en haut : « 2825/3-1-2-3 » au-dessus de « 220 dh. »,"[""Aucune taille lisible sur l'image.""]"
PHOTO-2026-06-08-16-33-06 2.json,input_images\PHOTO-2026-06-08-16-33-06 2.jpg,1,1,,8077,8077,,,120.0,120 dh,0.98,100.0,Oui,"Étiquette rouge en haut à gauche : ""8077"" au-dessus de ""120 dh""","[""Taille non indiquée sur l'image."", ""Aucune autre référence lisible.""]"
PHOTO-2026-06-08-16-33-06.json,input_images\PHOTO-2026-06-08-16-33-06.jpg,1,1,,2817/3-1-2-3,2817/3-1-2-3,,,220.0,220 dh,0.9,100.0,Oui,"Étiquette rouge en haut à droite : ""2817/3-1-2-3"" au-dessus de ""220 dh""",[]
PHOTO-2026-06-08-16-33-06.json,input_images\PHOTO-2026-06-08-16-33-06.jpg,1,2,,,,,,220.0,,,,Non,,"[""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-33-06.json,input_images\PHOTO-2026-06-08-16-33-06.jpg,1,3,,,,,,220.0,,,,Non,,"[""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-33-08 3.json,input_images\PHOTO-2026-06-08-16-33-08 3.jpg,1,1,,2626/2-1-2,2626/2-1-2,,,130.0,130 dh,0.98,100.0,Oui,étiquette rouge en haut à droite : '2626/2-1-2 130 dh',"[""Taille non visible."", ""Deux objets présents mais une seule référence/prix affichés.""]"
PHOTO-2026-06-08-16-33-08.json,input_images\PHOTO-2026-06-08-16-33-08.jpg,1,1,,2628/2-1-2,2628/2-1-2,,,,130 dh,0.97,100.0,Oui,Étiquette rouge en haut à droite,[]
PHOTO-2026-06-08-16-33-09 2.json,input_images\PHOTO-2026-06-08-16-33-09 2.jpg,1,1,,2624/2-1-2,2624/2-1-2,,,230.0,230 dh,0.99,100.0,Oui,encadré rouge en haut à droite,[]
PHOTO-2026-06-08-16-33-09 4.json,input_images\PHOTO-2026-06-08-16-33-09 4.jpg,1,1,,2624/2-1-2,2624/2-1-2,,,230.0,230 dh,0.99,100.0,Oui,étiquette rouge en haut à droite,"[""Aucune taille visible sur l’image.""]"
PHOTO-2026-06-08-16-33-09 4.json,input_images\PHOTO-2026-06-08-16-33-09 4.jpg,1,2,,,,,,230.0,,,,Non,,"[""Aucune taille visible sur l’image."", ""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-33-09 5.json,input_images\PHOTO-2026-06-08-16-33-09 5.jpg,1,1,,2587,2587,,,160.0,160 dh,0.99,100.0,Oui,étiquette rouge en haut à droite: 2587 au-dessus de 160 dh,"[""Deux vases visibles mais une seule référence/prix affichés."", ""Aucune taille indiquée sur l’image.""]"
PHOTO-2026-06-08-16-33-09 6.json,input_images\PHOTO-2026-06-08-16-33-09 6.jpg,1,1,,7317/18,7317/18,,,250.0,250 dh,0.99,100.0,Oui,Encart rouge en haut à droite,[]
PHOTO-2026-06-08-16-33-09.json,input_images\PHOTO-2026-06-08-16-33-09.jpg,1,1,,2626/2-1-2,2626/2-1-2,,,130.0,130 dh.,0.98,100.0,Oui,étiquette rouge en haut à droite,"[""Deux objets visibles mais une seule référence/prix affichés ; aucune taille indiquée.""]"
PHOTO-2026-06-08-16-33-10 2.json,input_images\PHOTO-2026-06-08-16-33-10 2.jpg,1,1,,8083,8083,,,150.0,150 dh,0.98,100.0,Oui,Encadré rouge en haut à gauche affichant '8083' au-dessus de '150 dh',[]
PHOTO-2026-06-08-16-33-11 2.json,input_images\PHOTO-2026-06-08-16-33-11 2.jpg,1,,,8083,8083,,,,150 dh,0.99,100.0,Oui,Encadré rouge en haut à gauche : '8083 150 dh'.,"[""Aucune taille visible pour la référence."", ""D'autres objets sont visibles mais sans référence lisible.""]"
PHOTO-2026-06-08-16-33-11.json,input_images\PHOTO-2026-06-08-16-33-11.jpg,1,1,,8083,8083,,,150.0,150 dh,0.98,100.0,Oui,"étiquette rouge en haut à gauche : ""8083 150 dh""",[]
PHOTO-2026-06-08-16-33-12 2.json,input_images\PHOTO-2026-06-08-16-33-12 2.jpg,1,1,,8082,8082,,,150.0,150 dh,0.99,100.0,Oui,Étiquette rouge en haut à gauche : '8082 150 dh',[]
PHOTO-2026-06-08-16-33-12 3.json,input_images\PHOTO-2026-06-08-16-33-12 3.jpg,1,1,,8052,8052,,,,150 dh,0.99,100.0,Oui,Étiquette rouge en haut à gauche: '8052 150 dh',[]
PHOTO-2026-06-08-16-33-12 4.json,input_images\PHOTO-2026-06-08-16-33-12 4.jpg,1,1,,8082,8082,,,,150dh,0.98,100.0,Oui,Étiquette rouge en haut à gauche : '8082' au-dessus de '150dh',[]
PHOTO-2026-06-08-16-33-12 5.json,input_images\PHOTO-2026-06-08-16-33-12 5.jpg,1,1,,8082,8082,,,,150 dh,0.98,100.0,Oui,Encart rouge en haut à gauche : 8082,[]
PHOTO-2026-06-08-16-33-12.json,input_images\PHOTO-2026-06-08-16-33-12.jpg,1,1,,8083,8083,,,150.0,150 dh,0.98,100.0,Oui,étiquette rouge en haut à gauche : '8083' au-dessus de '150 dh',[]
PHOTO-2026-06-08-16-33-13 2.json,input_images\PHOTO-2026-06-08-16-33-13 2.jpg,1,1,,8060,8060,,,,135 dh,0.99,100.0,Oui,"cartouche rouge en haut à gauche affichant ""8060"" et ""135 dh""",[]
PHOTO-2026-06-08-16-33-13 3.json,input_images\PHOTO-2026-06-08-16-33-13 3.jpg,1,,,8060,8060,,,,135 dh,0.98,100.0,Oui,Étiquette rouge en haut à gauche : '8060' au-dessus de '135 dh'.,[]
PHOTO-2026-06-08-16-33-13 4.json,input_images\PHOTO-2026-06-08-16-33-13 4.jpg,1,1,,8060,8060,,,,135 dh,0.97,100.0,Oui,Étiquette rouge en haut à gauche : '8060 135 dh',[]
PHOTO-2026-06-08-16-33-13 6.json,input_images\PHOTO-2026-06-08-16-33-13 6.jpg,1,1,,8071,8071,,,120.0,120 dh,0.98,100.0,Oui,Étiquette rouge en haut à gauche : « 8071 » au-dessus de « 120 dh »,[]
