name,slug,reference,marque,rubrique,categorie,famille,description,url_image1,url_image2,url_image3,url_image4,url_image5,price,colors,stock,weight,badge,is_active,is_featured,is_new,is_bestseller,rating,reviews_count,category_slug,subcategory_slug,care_instructions,origin_country,collection_name,seo_title,seo_description,price_wholesale,wholesale_min_qty,is_available_on_site,has_color_variants,width_cm,depth_cm,height_cm
Lustre cercle en métal doré avec cristaux,lustre-cercle-en-metal-dore-avec-cristaux-l006-12,L006/12,,Luminaires > Luminaires suspendus > Lustres,Luminaires,Lustres,"Suspension lumineuse moderne composée de plusieurs cercles lumineux en décoration suspendus, offrant un style contemporain et élégant. Idéal pour éclairer un salon ou une salle à manger avec une touche décorative sophistiquée. Cette pièce apportera une ambiance lumineuse et raffinée tout en constituant un point focal esthétique dans votre espace intérieur.",/uploads/products/l006-12-001.jpg,/uploads/products/l006-12-002.jpg,/uploads/products/l006-12-003.png,/uploads/products/l006-12-004.jpg,/uploads/products/l006-12-005.jpg,2300.00,"[""Argenté"", ""Doré"", ""Cristal""]",10000,,,true,false,false,false,0,0,luminaires,suspensions,,,,Lustre cercle en métal doré avec cristaux,"Suspension lumineuse moderne composée de plusieurs cercles lumineux en décoration suspendus, offrant un style contemporain et élégant. Idéal pour éclairer un salon ou une salle à manger avec une touche décorative sophistiquée. Cette pièce apportera une ambiance lumineuse et raffinée tout en constitu",0,1,true,false,,,
Lustre contemporain en globes en verre clair et finition dorée,lustre-contemporain-en-globes-en-verre-clair-et-finition-doree-mx-65-12,MX 65 /12,,Luminaires > Luminaires suspendus > Lustres,Luminaires suspendus,,"Ce lustre suspendu élégant comporte une composition de multiples globes lumineux aux finitions métalliques dorées et aux surfaces en verre clair. Son design contemporain s'harmonise parfaitement avec un intérieur moderne, apportant une ambiance chaleureuse et sophistiquée dans le salon, la salle à manger ou l'entrée. La disposition en cascade et la lumière diffuse créent une atmosphère accueillante et raffinée, idéale pour des espaces de vie ou de réception sophistiqués.",/uploads/products/mx-65-12-001.jpg,/uploads/products/mx-65-12-002.jpg,/uploads/products/mx-65-12-003.jpg,/uploads/products/mx-65-12-004.jpg,,2400.00,"[""Orange""]",10000,,,true,false,false,false,0,0,luminaires,suspensions,,,,Lustre contemporain en globes en verre clair et finition dorée,"Ce lustre suspendu élégant comporte une composition de multiples globes lumineux aux finitions métalliques dorées et aux surfaces en verre clair. Son design contemporain s'harmonise parfaitement avec un intérieur moderne, apportant une ambiance chaleureuse et sophistiquée dans le salon, la salle à m",0,1,true,false,,,
Lustre suspendu moderne en cristal et finition dorée,lustre-suspendu-moderne-en-cristal-et-finition-doree-l-002-6,L 002/6,,Luminaires > Luminaires suspendus > Lustres,Luminaires,,"Ce lustre suspendu élégant combine des tubes en cristal illuminés avec une finition dorée sophistiquée. Son design contemporain avec un style luxueux apportera une ambiance chaleureuse et raffinée dans un espace de séjour ou une salle à manger. Idéal pour créer un point focal décoratif, il diffuse une lumière douce et brillante, parfait pour des pièces modernes ou sophistiquées. Grâce à son association de cristal et de métal doré, il s’intègre parfaitement dans un intérieur marocain recherché, apportant glamour et élégance.",/uploads/products/l-002-6-001.png,/uploads/products/l-002-6-002.jpg,/uploads/products/l-002-6-003.jpg,/uploads/products/l-002-6-004.jpg,,750.00,"[""Cristal"", ""Doré""]",10000,,,true,false,false,false,0,0,luminaires,suspensions,,,,Lustre suspendu moderne en cristal et finition dorée,"Ce lustre suspendu élégant combine des tubes en cristal illuminés avec une finition dorée sophistiquée. Son design contemporain avec un style luxueux apportera une ambiance chaleureuse et raffinée dans un espace de séjour ou une salle à manger. Idéal pour créer un point focal décoratif, il diffuse u",0,1,true,false,,,
Lustre suspendu en formes géométriques en LED,lustre-suspendu-en-formes-geometriques-en-led-mx-25-16-a,MX 25-16 A,,Luminaires > Luminaires suspendus > Lustres,Luminaires suspendus,Lustre,"Ce lustre suspendu moderne se compose de différentes formes géométriques en LED, incluant des cercles, des carrés et des triangles, disposés de manière artistique pour créer un éclairage décoratif et contemporain. Son design élégant et lumineux illumine avec style un salon, une salle à manger ou une espace de réception, apportant une touche moderne et sophistiquée à votre intérieur marocain.",/uploads/products/mx-25-16-a-001.jpg,/uploads/products/mx-25-16-a-002.jpg,/uploads/products/mx-25-16-a-003.jpg,/uploads/products/mx-25-16-a-004.jpg,,3200.00,"[""Blanc""]",10000,,,true,false,false,false,0,0,luminaires,suspensions,,,,Lustre suspendu en formes géométriques en LED,"Ce lustre suspendu moderne se compose de différentes formes géométriques en LED, incluant des cercles, des carrés et des triangles, disposés de manière artistique pour créer un éclairage décoratif et contemporain. Son design élégant et lumineux illumine avec style un salon, une salle à manger ou une",0,1,true,false,,,
Lustre suspendu,lustre-suspendu-l007-12,L007/12,,Luminaires > Luminaires suspendus > Lustres,Luminaires,,"Ce lustre suspendu elegant se distingue par ses pendentifs en forme d'anneaux en cristaux étincelants, apportant une touche de luxe et de modernité à tout espace intérieur. Son design contemporain et ses éléments lumineux diffusent une ambiance chaleureuse et raffinée, idéal pour les salons, salles à manger ou entrées sophistiquées. Facile à intégrer dans un intérieur moderne ou classique, il devient un point focal decoratif tout en offrant un éclairage efficace et esthétique.",/uploads/products/l007-12-001.png,/uploads/products/l007-12-002.jpg,/uploads/products/l007-12-003.jpg,/uploads/products/l007-12-004.jpg,,2300.00,"[""Transparent"", ""Cristal""]",10000,,,true,false,false,false,0,0,luminaires,suspensions,,,,Lustre suspendu,"Ce lustre suspendu elegant se distingue par ses pendentifs en forme d'anneaux en cristaux étincelants, apportant une touche de luxe et de modernité à tout espace intérieur. Son design contemporain et ses éléments lumineux diffusent une ambiance chaleureuse et raffinée, idéal pour les salons, salles ",0,1,true,false,,,
Lustre suspendu décoratif en métal doré,lustre-suspendu-decoratif-en-metal-dore-l012-13,L012/13,,Luminaires > Luminaires suspendus > Lustres,Luminaires,,"Ce lustre suspendu moderne se compose de plusieurs abat-jours allongés en métal finition dorée, suspendus par des câbles fins. Son design élégant et contemporain diffuse une lumière uniforme, idéale pour agrémenter un salon ou une salle à manger sophistiquée. Sa structure lumineuse et raffinée apporte une ambiance chaleureuse et tendance à tout intérieur marocain contemporain.",/uploads/products/l012-13-001.jpg,/uploads/products/l012-13-002.jpg,/uploads/products/l012-13-003.jpg,/uploads/products/l012-13-004.jpg,,1700.00,"[""Blanc"", ""Doré""]",10000,,,true,false,false,false,0,0,luminaires,suspensions,,,,Lustre suspendu décoratif en métal doré,"Ce lustre suspendu moderne se compose de plusieurs abat-jours allongés en métal finition dorée, suspendus par des câbles fins. Son design élégant et contemporain diffuse une lumière uniforme, idéale pour agrémenter un salon ou une salle à manger sophistiquée. Sa structure lumineuse et raffinée appor",0,1,true,false,,,
6605/6+6 - Lustre cristal,6605-6-6-lustre-cristal-6605,6605,,Luminaires > Luminaires suspendus > Lustres,Luminaires,,"Ce chandelier suspendu en cristal présente une structure élégante avec plusieurs bras courbés en cristal transparent, créant une ambiance lumineuse raffinée. Conçu pour illuminer avec style, il est idéal pour le salon, la salle à manger ou l’entrée, apportant une touche de luxe et de sophistication à votre intérieur marocain. Son design contemporain s’adapte à des décors modernes ou classiques, tout en diffusant une lumière chaleureuse et accueillante.",/uploads/products/6605-001.png,/uploads/products/6605-002.jpg,/uploads/products/6605-003.jpg,/uploads/products/6605-004.jpg,,2950.00,"[""Transparent""]",10000,,,true,false,false,false,0,0,luminaires,suspensions,,,,6605/6+6 - Lustre cristal,"Ce chandelier suspendu en cristal présente une structure élégante avec plusieurs bras courbés en cristal transparent, créant une ambiance lumineuse raffinée. Conçu pour illuminer avec style, il est idéal pour le salon, la salle à manger ou l’entrée, apportant une touche de luxe et de sophistication ",0,1,true,false,,,
Lustre circulaire design moderne avec LED,lustre-circulaire-design-moderne-avec-led-4019,4019,,Luminaires > Luminaires suspendus > Lustres,Luminaires suspendus,,"Ce lustre suspendu au design contemporain se distingue par sa forme circulaire sophistiquée, combinant une finition dorée à un éclairage LED blanc intégré. Parfait pour embellir un salon, une salle à manger ou une entrée, il diffuse une lumière douce et moderne. Son style épuré et son effet lumineux apportent une ambiance chaleureuse et élégante à tout intérieur moderne ou minimaliste, créant un point focal décoratif dans la pièce.",/uploads/products/4019-001.png,/uploads/products/4019-002.jpg,/uploads/products/4019-003.jpg,/uploads/products/4019-004.jpg,,350.00,"[""Doré"", ""Blanc""]",10000,,,true,false,false,false,0,0,luminaires,suspensions,,,,Lustre circulaire design moderne avec LED,"Ce lustre suspendu au design contemporain se distingue par sa forme circulaire sophistiquée, combinant une finition dorée à un éclairage LED blanc intégré. Parfait pour embellir un salon, une salle à manger ou une entrée, il diffuse une lumière douce et moderne. Son style épuré et son effet lumineux",0,1,true,false,,,
Lustre en cristaux avec structure dorée,lustre-en-cristaux-avec-structure-doree-6036,6036,,Luminaires > Luminaires suspendus > Lustres,Luminaires suspendus,,"Ce lustre suspendu artistique combine des éléments en cristaux brillants avec un cadre en finition dorée. Sa conception moderne et élégante crée une ambiance luxueuse dans le salon, la salle à manger ou un espace de réception. Sa diffusion lumineuse sophistiquée met en valeur la texture brillante et la finition raffinée, ajoutant une touche de glamour à votre décoration intérieure.",/uploads/products/6036-001.jpg,/uploads/products/6036-002.jpg,/uploads/products/6036-003.jpg,/uploads/products/6036-004.jpg,,580.00,"[""Cristal"", ""Doré""]",10000,,,true,false,false,false,0,0,luminaires,suspensions,,,,Lustre en cristaux avec structure dorée,"Ce lustre suspendu artistique combine des éléments en cristaux brillants avec un cadre en finition dorée. Sa conception moderne et élégante crée une ambiance luxueuse dans le salon, la salle à manger ou un espace de réception. Sa diffusion lumineuse sophistiquée met en valeur la texture brillante et",0,1,true,false,,,
Lustre décoratif avec formes géométriques lumineuses,lustre-decoratif-avec-formes-geometriques-lumineuses-mx-25-16,MX 25-16,,Luminaires > Luminaires suspendus > Lustres,,,"Ce lustre décoratif moderne présente un design suspendu composé de plusieurs formes géométriques en métal léger et éclairées par une lumière LED intégrée. Les triangles, cercles et carrés forment une composition artistique et élégant qui diffuse une lumière chaleureuse. Idéal pour apporter une touche contemporaine dans un salon, une salle à manger ou un espace de réception, ce luminaire allie esthétisme et fonctionnalité pour créer une ambiance cosy et sophistiquée.",/uploads/products/mx-25-16-001.jpg,/uploads/products/mx-25-16-002.jpg,/uploads/products/mx-25-16-003.jpg,/uploads/products/mx-25-16-004.jpg,,0.00,"[""Orange""]",10000,,,true,false,false,false,0,0,luminaires,suspensions,,,,Lustre décoratif avec formes géométriques lumineuses,"Ce lustre décoratif moderne présente un design suspendu composé de plusieurs formes géométriques en métal léger et éclairées par une lumière LED intégrée. Les triangles, cercles et carrés forment une composition artistique et élégant qui diffuse une lumière chaleureuse. Idéal pour apporter une touch",0,1,false,false,,,
Horloge murale en métal doré et noir,horloge-murale-en-metal-dore-et-noir-b-4024,B 4024,,Décoration,Objets décoratifs,Horloges,"Cette horloge murale moderne présente une structure géométrique en métal doré et noir, évoquant un design contemporain élégant. Son style minimaliste et ses lignes épurées en font un élément décoratif idéal pour un salon, une salle à manger ou une entrée. Elle apportera une touche sophistiquée tout en étant fonctionnelle pour indiquer l'heure avec précision. Adaptée à un intérieur contemporain, cette horloge se distingue par son esthétique épurée et sa finition métallique sophistiquée.",/uploads/products/b-4024-001.png,/uploads/products/b-4024-002.jpg,/uploads/products/b-4024-003.jpg,/uploads/products/b-4024-004.jpg,,680.00,"[""Doré"", ""Noir""]",10000,,,true,false,false,false,0,0,decoration-murale,horloges-murales,,,,Horloge murale en métal doré et noir,"Cette horloge murale moderne présente une structure géométrique en métal doré et noir, évoquant un design contemporain élégant. Son style minimaliste et ses lignes épurées en font un élément décoratif idéal pour un salon, une salle à manger ou une entrée. Elle apportera une touche sophistiquée tout ",0,1,true,false,,,
