name,slug,reference,marque,rubrique,categorie,famille,description,features,specs,url_image1,url_image2,url_image3,url_image4,url_image5,price,sale_price,discount_percent,colors,sizes,stock,weight,badge,is_active,is_featured,is_new,is_bestseller,rating,reviews_count
EGLO 83433 - APPLIQUE MURALE - PARK,eglo-83433-applique-murale-park,83433,EGLO,éclairage d'extérieur,applique,PARK,"EGLO 83433 - PARK, éclairage d'extérieur de type applique murale, du leader mondial du luminaire EGLO est garantie 2 ans. Ce luminaire possède un beau design avec une finition en fonte d'aluminium. Ce luminaire nécessite une ampoule avec culot E27. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""83433"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'extérieur"", ""Catégorie"": ""applique"", ""Nom de famille"": ""PARK"", ""Réseau"": ""C""}",https://www.monluminaire.ma/12392-large_default/eglo-83433-applique-murale-park.jpg,https://www.monluminaire.ma/12391-large_default/eglo-83433-applique-murale-park.jpg,,,,3989.0,39.0,99,[],"[""standard""]",57,,-99%,True,False,False,False,0.0,0
EGLO 93448 - APPLIQUE MURALE - NAVEDO,eglo-93448-applique-murale-navedo,93448,EGLO,éclairage d'extérieur,applique,NAVEDO,"EGLO 93448 - NAVEDO, éclairage d'extérieur de type applique murale, du leader mondial du luminaire EGLO est garantie 2 ans. Ce luminaire possède un beau design avec une finition en fonte d'aluminium. Ce luminaire nécessite une ampoule avec culot E27. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""93448"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'extérieur"", ""Catégorie"": ""applique"", ""Nom de famille"": ""NAVEDO"", ""Réseau"": ""C""}",https://www.monluminaire.ma/10320-large_default/eglo-93448-applique-murale-navedo.jpg,,,,,779.0,59.0,92,[],"[""standard""]",43,,-92%,True,False,False,False,0.0,0
EGLO 93459 - APPLIQUE MURALE - NAVEDO,eglo-93459-applique-murale-navedo,93459,EGLO,éclairage d'extérieur,applique,NAVEDO,"EGLO 93459 - NAVEDO, éclairage d'extérieur de type applique murale, du leader mondial du luminaire EGLO est garantie 2 ans. Ce luminaire possède un beau design avec une finition en fonte d'aluminium. Ce luminaire nécessite une ampoule avec culot E27. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""93459"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'extérieur"", ""Catégorie"": ""applique"", ""Nom de famille"": ""NAVEDO"", ""Réseau"": ""C""}",https://www.monluminaire.ma/10333-large_default/eglo-93459-applique-murale-navedo.jpg,,,,,1799.0,39.0,98,[],"[""standard""]",21,,-98%,True,False,False,False,0.0,0
EGLO 97456 - APPLIQUE MURALE - FAEDO 3,eglo-97456-applique-murale-faedo-3,97456,EGLO,éclairage d'extérieur,applique,FAEDO 3,"EGLO 97456 - FAEDO 3, éclairage d'extérieur de type applique murale, du leader mondial du luminaire EGLO, garantie 2 ans. Ce luminaire possède un beau design avec une finition en aluminium noir. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""97456"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'extérieur"", ""Catégorie"": ""applique"", ""Nom de famille"": ""FAEDO 3"", ""Réseau"": ""C""}",https://www.monluminaire.ma/11202-large_default/eglo-97456-applique-murale-faedo-3.jpg,https://www.monluminaire.ma/16354-large_default/eglo-98701-donatori.jpg,,,,2189.0,189.0,91,"[""black""]","[""standard""]",0,,-91%,True,False,False,False,0.0,0
EGLO 22472 - BORNE - LATERNA 4,eglo-22472-borne-laterna-4,22472,EGLO,éclairage d'extérieur,borne,LATERNA 4,"EGLO 22472 - LATERNA 4, éclairage d'extérieur de type borne , du leader mondial du luminaire EGLO est garantie 2 ans. Ce luminaire possède un beau design avec une finition en fonte d'aluminium. Ce luminaire nécessite une ampoule avec culot E27. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""22472"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'extérieur"", ""Catégorie"": ""borne"", ""Nom de famille"": ""LATERNA 4"", ""Réseau"": ""C""}",https://www.monluminaire.ma/9425-large_default/eglo-22472-borne-laterna-4.jpg,,,,,2989.0,59.0,98,"[""gold""]","[""standard""]",49,,-98%,True,False,False,False,0.0,0
EGLO 94844 - PIQUET DE TERRE - HILBURN,eglo-94844-piquet-de-terre-hilburn,94844,EGLO,éclairage d'extérieur,piquet de terre,HILBURN,"EGLO 94844 - HILBURN, éclairage d'extérieur de type piquet de terre , du leader mondial du luminaire EGLO est garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier galvanisé. Ce luminaire nécessite une ampoule avec culot E27. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau Inactif"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""94844"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'extérieur"", ""Catégorie"": ""piquet de terre"", ""Nom de famille"": ""HILBURN"", ""Réseau"": ""Inactif""}",https://www.monluminaire.ma/10618-large_default/eglo-94844-piquet-de-terre-hilburn.jpg,https://www.monluminaire.ma/10619-large_default/eglo-94844-piquet-de-terre-hilburn.jpg,,,,1799.0,39.0,98,[],"[""standard""]",0,,-98%,True,False,False,False,0.0,0
EGLO 98122 - BORNE - MONREALE,eglo-98122-borne-monreale,98122,EGLO,éclairage d'extérieur,borne,MONREALE,"EGLO 98122 - MONREALE, éclairage d'extérieur de type borne , du leader mondial du luminaire EGLO est garantie 2 ans. Ce luminaire possède un beau design avec une finition en fonte d'aluminium, noir. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""98122"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'extérieur"", ""Catégorie"": ""borne"", ""Nom de famille"": ""MONREALE"", ""Réseau"": ""C""}",https://www.monluminaire.ma/12048-large_default/eglo-98122-borne-monreale.jpg,,,,,2189.0,39.0,98,"[""black"", ""gold""]","[""standard""]",0,,-98%,True,False,False,False,0.0,0
EGLO 98117 - BORNE - MONREALE,eglo-98117-borne-monreale,98117,EGLO,éclairage d'extérieur,borne,MONREALE,"EGLO 98117 - MONREALE, éclairage d'extérieur de type borne , du leader mondial du luminaire EGLO est garantie 2 ans. Ce luminaire possède un beau design avec une finition en fonte d'aluminium, blanc. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""98117"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'extérieur"", ""Catégorie"": ""borne"", ""Nom de famille"": ""MONREALE"", ""Réseau"": ""C""}",https://www.monluminaire.ma/12049-large_default/eglo-98117-borne-monreale.jpg,,,,,889.0,39.0,96,"[""white"", ""gold""]","[""standard""]",66,,-96%,True,False,False,False,0.0,0
EGLO 98096 - BORNE - MANFRIA,eglo-98096-borne-manfria,98096,EGLO,éclairage d'extérieur,borne,MANFRIA,"EGLO 98096 - MANFRIA, éclairage d'extérieur de type borne , du leader mondial du luminaire EGLO, garantie 2 ans. Ce luminaire possède un beau design avec une finition en aluminium anthracite, blanc. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau A"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""98096"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'extérieur"", ""Catégorie"": ""borne"", ""Nom de famille"": ""MANFRIA"", ""Réseau"": ""A""}",https://www.monluminaire.ma/16565-large_default/eglo-98096-borne-manfria.jpg,,,,,1589.0,189.0,88,"[""white"", ""gold""]","[""standard""]",9,,-88%,True,False,False,False,0.0,0
EGLO 94864 - BORNE - HILBURN,eglo-94864-borne-hilburn,94864,EGLO,éclairage d'extérieur,borne,HILBURN,"EGLO 94864 - HILBURN, éclairage d'extérieur de type borne , du leader mondial du luminaire EGLO est garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier galvanisé. Ce luminaire nécessite une ampoule avec culot E27. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau Inactif"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""94864"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'extérieur"", ""Catégorie"": ""borne"", ""Nom de famille"": ""HILBURN"", ""Réseau"": ""Inactif""}",https://www.monluminaire.ma/10625-large_default/eglo-94864-borne-hilburn.jpg,,,,,1799.0,59.0,97,"[""gold""]","[""standard""]",0,,-97%,True,False,False,False,0.0,0
EGLO 93451 - BORNE - NAVEDO,eglo-93451-borne-navedo,93451,EGLO,éclairage d'extérieur,borne,NAVEDO,"EGLO 93451 - NAVEDO, éclairage d'extérieur de type borne , du leader mondial du luminaire EGLO est garantie 2 ans. Ce luminaire possède un beau design avec une finition en fonte d'aluminium. Ce luminaire nécessite une ampoule avec culot E27. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""93451"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'extérieur"", ""Catégorie"": ""borne"", ""Nom de famille"": ""NAVEDO"", ""Réseau"": ""C""}",https://www.monluminaire.ma/10322-large_default/eglo-93451-borne-navedo.jpg,,,,,889.0,59.0,93,"[""gold""]","[""standard""]",66,,-93%,True,False,False,False,0.0,0
EGLO 93462 - BORNE - NAVEDO,eglo-93462-borne-navedo,93462,EGLO,éclairage d'extérieur,borne,NAVEDO,"EGLO 93462 - NAVEDO, éclairage d'extérieur de type borne , du leader mondial du luminaire EGLO est garantie 2 ans. Ce luminaire possède un beau design avec une finition en fonte d'aluminium. Ce luminaire nécessite une ampoule avec culot E27. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""93462"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'extérieur"", ""Catégorie"": ""borne"", ""Nom de famille"": ""NAVEDO"", ""Réseau"": ""C""}",https://www.monluminaire.ma/10334-large_default/eglo-93462-borne-navedo.jpg,,,,,889.0,39.0,96,"[""gold""]","[""standard""]",47,,-96%,True,False,False,False,0.0,0
EGLO 93096 - BORNE - ALORIA,eglo-93096-borne-aloria,93096,EGLO,éclairage d'extérieur,borne,ALORIA,"EGLO 93096 - ALORIA, éclairage d'extérieur de type borne , du leader mondial du luminaire EGLO est garantie 2 ans. Ce luminaire possède un beau design avec une finition en fonte d'aluminium. Ce luminaire nécessite une ampoule avec culot E27. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""93096"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'extérieur"", ""Catégorie"": ""borne"", ""Nom de famille"": ""ALORIA"", ""Réseau"": ""C""}",https://www.monluminaire.ma/10152-large_default/eglo-93096-borne-aloria.jpg,,,,,889.0,59.0,93,"[""gold""]","[""standard""]",7,,-93%,True,False,False,False,0.0,0
EGLO 93099 - BORNE - ALORIA,eglo-93099-borne-aloria,93099,EGLO,éclairage d'extérieur,borne,ALORIA,"EGLO 93099 - ALORIA, éclairage d'extérieur de type borne , du leader mondial du luminaire EGLO est garantie 2 ans. Ce luminaire possède un beau design avec une finition en fonte d'aluminium. Ce luminaire nécessite une ampoule avec culot E27. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""93099"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'extérieur"", ""Catégorie"": ""borne"", ""Nom de famille"": ""ALORIA"", ""Réseau"": ""C""}",https://www.monluminaire.ma/10157-large_default/eglo-93099-borne-aloria.jpg,,,,,3261.0,59.0,98,"[""gold""]","[""standard""]",42,,-98%,True,False,False,False,0.0,0
EGLO 22466 - BORNE - LATERNA 5,eglo-22466-borne-laterna-5,22466,EGLO,éclairage d'intérieur,borne,LATERNA 5,"EGLO 22466 - LATERNA 5, éclairage d'intérieur de type borne , du leader mondial du luminaire EGLO est garantie 2 ans. Ce luminaire possède un beau design avec une finition en fonte d'aluminium, blanc. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""22466"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""borne"", ""Nom de famille"": ""LATERNA 5"", ""Réseau"": ""C""}",https://www.monluminaire.ma/12057-large_default/eglo-22466-borne-laterna-5.jpg,https://www.monluminaire.ma/11590-large_default/eglo-82749-lustre-chandelier-savoy.jpg,,,,1599.0,59.0,96,"[""white"", ""gold""]","[""standard""]",53,,-96%,True,False,False,False,0.0,0
EGLO 98708 - LAMPADAIRE EXT - BRIANZA,eglo-98708-lampadaire-ext-brianza,98708,EGLO,éclairage d'extérieur,lampadaire EXT,BRIANZA,"Quantité  Ajouter au panier Visitez nos Showrooms  Derniers articles en stock Ajouter à ma liste de souhaits "" EGLO 98708 - LAMPADAIRE EXT - BRIANZA "" Sélectionnez une liste Il n'y a pas de liste de souhaits. Ce produit a été ajouté à la liste de souhaits. Voir mes listes de souhaits Créer une nouvelle liste Nouvelle liste Sauvegarder Ce produit a été ajouté à la liste de souhaits. Voir mes listes de souhaits Intéressé par ce luminaire ? Cliquez ici Livraison partout au Maroc Service après vente Garantie assurée Les meilleurs prix toute l'année !","[""Garantie 2 ans"", ""Réseau A"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""98708"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'extérieur"", ""Catégorie"": ""lampadaire EXT"", ""Nom de famille"": ""BRIANZA"", ""Réseau"": ""A""}",https://www.monluminaire.ma/17226-large_default/eglo-98708-lampadaire-ext-brianza.jpg,,,,,1389.0,299.0,78,[],"[""standard""]",2,,-78%,True,False,False,False,0.0,0
EGLO 98728 - LAMPADAIRE EXT - RIFORANO,eglo-98728-lampadaire-ext-riforano,98728,EGLO,éclairage d'extérieur,lampadaire EXT,RIFORANO,"Quantité  Ajouter au panier Visitez nos Showrooms Ajouter à ma liste de souhaits "" EGLO 98728 - LAMPADAIRE EXT - RIFORANO "" Sélectionnez une liste Il n'y a pas de liste de souhaits. Ce produit a été ajouté à la liste de souhaits. Voir mes listes de souhaits Créer une nouvelle liste Nouvelle liste Sauvegarder Ce produit a été ajouté à la liste de souhaits. Voir mes listes de souhaits Intéressé par ce luminaire ? Cliquez ici Livraison partout au Maroc Service après vente Garantie assurée Les meilleurs prix toute l'année !","[""Garantie 2 ans"", ""Réseau A"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""98728"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'extérieur"", ""Catégorie"": ""lampadaire EXT"", ""Nom de famille"": ""RIFORANO"", ""Réseau"": ""A""}",https://www.monluminaire.ma/17227-large_default/eglo-98728-lampadaire-ext-riforano.jpg,,,,,2989.0,149.0,95,"[""gold""]","[""standard""]",0,,-95%,True,False,False,False,0.0,0
EGLO 93404 - LAMPADAIRE - ALORIA,eglo-93404-lampadaire-aloria,93404,EGLO,éclairage d'extérieur,lampadaire,ALORIA,"EGLO 93404 - ALORIA, éclairage d'extérieur de type lampadaire , du leader mondial du luminaire EGLO est garantie 2 ans. Ce luminaire possède un beau design avec une finition en fonte d'aluminium. Ce luminaire nécessite une ampoule avec culot E27. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""93404"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'extérieur"", ""Catégorie"": ""lampadaire"", ""Nom de famille"": ""ALORIA"", ""Réseau"": ""C""}",https://www.monluminaire.ma/10273-large_default/eglo-93404-lampadaire-aloria.jpg,,,,,1799.0,59.0,97,"[""gold""]","[""standard""]",10,,-97%,True,False,False,False,0.0,0
EGLO 93408 - LAMPADAIRE - ALORIA,eglo-93408-lampadaire-aloria,93408,EGLO,éclairage d'extérieur,lampadaire,ALORIA,"EGLO 93408 - ALORIA, éclairage d'extérieur de type lampadaire , du leader mondial du luminaire EGLO est garantie 2 ans. Ce luminaire possède un beau design avec une finition en fonte d'aluminium. Ce luminaire nécessite une ampoule avec culot E27. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""93408"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'extérieur"", ""Catégorie"": ""lampadaire"", ""Nom de famille"": ""ALORIA"", ""Réseau"": ""C""}",https://www.monluminaire.ma/10283-large_default/eglo-93408-lampadaire-aloria.jpg,,,,,1799.0,59.0,97,"[""gold""]","[""standard""]",22,,-97%,True,False,False,False,0.0,0
EGLO 22144 - LAMPADAIRE - LATERNA 4,eglo-22144-lampadaire-laterna-4,22144,EGLO,éclairage d'extérieur,lampadaire,LATERNA 4,"EGLO 22144 - LATERNA 4, éclairage d'extérieur de type lampadaire , du leader mondial du luminaire EGLO est garantie 2 ans. Ce luminaire possède un beau design avec une finition en fonte d'aluminium. Ce luminaire nécessite une ampoule avec culot E27. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""22144"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'extérieur"", ""Catégorie"": ""lampadaire"", ""Nom de famille"": ""LATERNA 4"", ""Réseau"": ""C""}",https://www.monluminaire.ma/9414-large_default/eglo-22144-lampadaire-laterna-4.jpg,https://www.monluminaire.ma/9415-large_default/eglo-22144-lampadaire-laterna-4.jpg,https://www.monluminaire.ma/9416-large_default/eglo-22144-lampadaire-laterna-4.jpg,,,1799.0,39.0,98,[],"[""standard""]",27,,-98%,True,False,False,False,0.0,0
