id,name,slug,reference,marque,rubrique,categorie,famille,description,url_image1,url_image2,url_image3,url_image4,url_image5,price,colors,sizes,stock,weight,badge,is_active,is_featured,is_new,is_bestseller,rating,reviews_count,created_at,updated_at,category_id,subcategory_id,care_instructions,origin_country,collection_name,seo_title,seo_description,price_wholesale,wholesale_min_qty,is_available_on_site
137,Lampe de bureau dorée à bras ajustable,lampe-de-bureau-doree-a-bras-ajustable,T 114 wh,,Luminaires,Lampes,Lampes de bureau et de lecture,"Lampe de bureau ou de lecture élégante avec bras ajustable en métal finition dorée, équipée d'un abat-jour en tissu blanc diffusant une lumière douce. Idéale pour un espace de travail moderne ou une chambre à coucher. Son design épuré et pratique apporte une touche de confort et de style à votre intérieur, tout en offrant un éclairage fonctionnel. Parfaite pour mettre en valeur un coin lecture ou pour compléter la décoration d’un bureau contemporain dans un intérieur marocain contemporain.",backend/uploads/products/photo-2026-06-08-15-51-07-6.jpg,,,,,280.00,"[""Blanc"",""Doré""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
138,Lampadaire moderne lignes épurées,lampadaire-moderne-lignes-epurees,L 001,,Luminaires,,,"Ce sont deux lampadaires debout au design moderne, équipés d'une tige fine et d'une tête lumineuse orientable. Un modèle en finition noire et un autre en finition blanche, parfaits pour éclairer un séjour, un bureau ou une entrée avec style contemporain. Leur design élancé et minimaliste apporte une ambiance chaleureuse et élégante à tout intérieur marocain.",backend/uploads/products/photo-2026-06-08-15-51-08-3.jpg,,,,,550.00,"[""Noir"",""Blanc""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
139,Plafonnier sphérique doré,plafonnier-spherique-dore,B 8016,,Luminaires,Luminaires suspendus,,"Ce plafonnier moderne se distingue par sa forme sphérique et sa finition chaleureuse en teinte dorée. Son design épuré et élégant diffuse une lumière douce et homogène, idéale pour créer une ambiance chaleureuse dans un salon, une salle à manger ou une entrée. Facile à intégrer dans un intérieur contemporain, il apportera une touche sophistiquée tout en offrant une illumination efficace et agréable. Sa couleur dorée se marie parfaitement avec des décors aux tons neutres ou chaleureuses, apportant une ambiance cosy et raffinée à votre espace de vie.",backend/uploads/products/photo-2026-06-08-15-51-08-4.jpg,,,,,285.00,"[""Doré""]","[""35 cm""]",0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
140,Applique murale ronde en verre teinté bleu,applique-murale-ronde-en-verre-teinte-bleu,8016,,Décoration,Décoration murale,,"Applique murale moderne de forme ronde avec un intérieur en miroir et une finition colorée extérieur bleu. Idéale pour apporter une touche contemporaine à un salon, une chambre ou un espace de réception. Sa conception simple et élégante diffuse une lumière discrète, tout en accentuant l’ambiance décorative de la pièce.",backend/uploads/products/photo-2026-06-08-15-51-08-5.jpg,,,,,285.00,"[""Bleu""]","[""35 cm""]",0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
141,Lustre contemporain doré avec bandes lumineuses,lustre-contemporain-dore-avec-bandes-lumineuses,A925,,Luminaires,Luminaires suspendus,,"Ce lustre suspendu au design contemporain se distingue par son cadre en métal doré avec des bandes lumineuses intégrées. Il crée une ambiance chaleureuse et moderne, idéal pour orner un salon, une salle à manger ou une entrée. Son style épuré et son éclairage diffus apportent une touche élégante et tendance à tout intérieur marocain moderne.",backend/uploads/products/photo-2026-06-08-15-51-08-6.jpg,,,,,220.00,"[""Doré""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
142,Lustre géométrique en métal doré,lustre-geometrique-en-metal-dore,A926FGD,,Luminaires > Luminaires suspendus > Lustres,Luminaires,Lustres suspendus,"Ce lustre suspendu présente un design moderne avec une structure en métal doré et un éclairage intégré dans une forme géométrique élégante. Idéal pour apporter une touche contemporaine dans un salon, une salle à manger ou un espace de réception, ce luminaire diffuse une lumière douce et chaleureuse tout en étant un élément décoratif sophistiqué. Sa finition dorée ajoute une note de luxe et de modernité à votre intérieur marocain, garantissant un éclairage à la fois fonctionnel et esthétique.",backend/uploads/products/photo-2026-06-08-15-51-08-7.jpg,,,,,220.00,"[""Doré""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
143,Lampe de bureau LED 860s,lampe-de-bureau-led-860s,860s,,Luminaires > Luminaires de bureau > Lampes de bureau LED,Lampe de bureau,,"Lampe de bureau LED moderne avec bras ajustable et surface de diffusion de lumière intégrée. Conçue pour offrir un éclairage pratique et efficace dans un espace de travail, cette lampe allie design contemporain et fonctionnalités ergonomiques. Elle est idéale pour positionner sur un bureau ou une table de travail, apportant une lumière claire et focalisée pour la lecture, l'écriture ou l'utilisation d'un ordinateur.",backend/uploads/products/photo-2026-06-08-15-51-08.jpg,,,,,185.00,"[""Noir""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
144,Dessous-de-verre décoratif en métal doré et surface noire,dessous-de-verre-decoratif-en-metal-dore-et-surface-noire,5880,,Décoration,Décoration murale,Objets décoratifs,"Ce dessous-de-verre décoratif combine une structure en métal doré avec une surface noire finie d'un motif géométrique subtil. Son design élégant et sophistiqué en fait un accessoire idéal pour embellir une table ou un espace de détente. Facile à intégrer dans un intérieur contemporain ou classique, il apportera une touche de luxe et de raffinement. Parfait pour protéger vos surfaces tout en décorant avec style vos tables de salon, salle à manger ou coin café.",backend/uploads/products/photo-2026-06-08-16-18-45-2.jpg,,,,,145.00,"[""Noir"",""Doré""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
145,Plateau décoratif à trois niveaux en métal doré et surface noire effet marbre,plateau-decoratif-a-trois-niveau-en-metal-dore-et-surface-noire-effet-marbre,5879,,Décoration,Objets décoratifs,,"Ce plateau décoratif se compose de trois niveaux reliés par une structure en métal doré avec finitions élégantes. Les surfaces supérieures sont en matériau noir à l'aspect marbre, apportant une touche sophistiquée et moderne. Conçu pour orner un espace de vie ou un coin de réception, il peut accueillir des objets décoratifs ou être utilisé comme centre de table. Son style contemporain et ses couleurs harmonieuses en font un élément essentiel pour rehausser l'ambiance intérieure dans un intérieur marocain chic.",backend/uploads/products/photo-2026-06-08-16-18-45-3.jpg,,,,,145.00,"[""Noir"",""Doré""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
146,Horloge murale design moderne avec miroir,horloge-murale-design-moderne-avec-miroir,3349,,Décoration,Horloges,,"Cette horloge murale au style contemporain allie fonctionnalité et esthétique avec son miroir doré encadrant un cadran clair. Son design élégant avec des chiffres noirs et un mécanisme silencieux en fait un choix idéal pour enrichir l'ambiance du salon, de la salle à manger ou de l'entrée. Facile à intégrer dans un intérieur moderne ou sophistiqué, elle apporte une touche de sophistication tout en assurant une lecture facile de l'heure.",backend/uploads/products/photo-2026-06-08-16-18-45.jpg,,,,,220.00,"[""Blanc"",""Noir"",""Orange""]","[""50 cm""]",0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
147,Vases décoratifs en verre avec structure métallique dorée,vases-decoratifs-en-verre-avec-structure-metallique-doree,2447/3-1-2-3,,Décoration,Objets décoratifs,,"Ensemble de trois vases décoratifs en verre transparent avec une structure métallique dorée au design artistique et moderne. Ces vases apportent une touche élégante et raffinée à votre intérieur. Parfaits pour décorer un salon, une table basse ou une entrée, ils mettent en valeur des fleurs ou peuvent être utilisés seuls comme objets d'art pour enrichir la décoration de votre espace de vie.",backend/uploads/products/photo-2026-06-08-16-18-46-3.jpg,,,,,260.00,"[""Transparent"",""Doré""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
148,Vase décoratif en métal doré avec détails en cristal,vase-decoratif-en-metal-dore-avec-details-en-cristal,2458,,Décoration > Objets décoratifs > Vases,Vases décoratifs,,"Set de trois vases décoratifs en métal doré avec finition en cristal, au design élégant et moderne. Ces vases sont idéaux pour mettre en valeur des bouquets de fleurs ou comme pièce de décoration dans un salon, une salle à manger ou une chambre. Leur style sophistiqué et leur finition brillante apportent une touche de luxe et de raffinement à tout intérieur marocain contemporain.",backend/uploads/products/photo-2026-06-08-16-18-46-5.jpg,,,,,28.00,"[""Doré"",""Transparent""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
149,Vase décoratif en métal or,vase-decoratif-en-metal-or,2454,,Décoration,,,"Ce vase décoratif en métal à finition or apporte une touche élégante et moderne à tout espace intérieur. Son design contemporain avec des formes variées et sa surface brillante créent un effet sophistiqué. Idéal pour mettre en valeur des fleurs ou simplement comme objet de décoration dans le salon, la chambre ou l'entrée, il enrichit le style de votre décoration en apportant une ambiance chaleureuse et raffinée.",backend/uploads/products/photo-2026-06-08-16-18-46.jpg,,,,,350.00,"[""Orange""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
150,Vase décoratif en céramique noir avec finitions dorées,vase-decoratif-en-ceramique-noir-avec-finitions-dorees,2586,,Décoration,,,"Paired decorative vases with a modern, abstract design featuring black ceramic surfaces accented with irregular, gold-colored metallic lines. These vases, with their contemporary artistic style, are ideal for enhancing the decor of living rooms, reception areas, or display shelves, adding a touch of elegance and sophistication to any interior space.",backend/uploads/products/photo-2026-06-08-16-18-47-3.jpg,,,,,180.00,"[""Noir"",""Orange""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
151,Vase décoratif en verre coloré avec base dorée,vase-decoratif-en-verre-colore-avec-base-doree,2689,,Décoration,,,"Vases décoratifs en verre coloré avec base en métal doré. Leur design élégant et contemporain en fait des pièces parfaites pour embellir un salon, une salle à manger ou une entrée. Idéal pour compléter une décoration moderne ou pour mettre en valeur des fleurs dans n'importe quel espace intérieur, apportant une touche d'élégance et de sophistication.",backend/uploads/products/photo-2026-06-08-16-18-47-9.jpg,,,,,145.00,"[""Beige"",""Doré""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
152,Objets décoratifs en style classique avec accents en marbre et doré,objets-decoratifs-en-style-classique-avec-accents-en-marbre-et-dore,2466,,Décoration,Objets décoratifs,,"Ce magnifique objet décoratif combine un style classique et luxueux avec ses éléments en or brillant et ses accents en marbre blanc veiné. Sa conception élégante en forme de tour met en valeur ses détails raffinés, incluant un cadran d'horloge discret et fonctionnel au centre. Parfait pour embellir un salon, une entrée ou une salle à manger, il ajoute une touche d'élégance et de sophistication à tout intérieur marocain contemporain ou traditionnel. Son design unique en fait un élément de décoration à la fois pratique et esthétique, apportant une ambiance chaleureuse et opulente à votre espace intérieur.",backend/uploads/products/photo-2026-06-08-16-18-47.jpg,,,,,320.00,"[""Blanc"",""Orange""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
153,Lustre suspendu en métal doré avec abat-jour en verre,lustre-suspendu-en-metal-dore-avec-abat-jour-en-verre,2744,,Luminaires > Luminaires suspendus > Lustres,Luminaires,,"Ce lustre suspendu présente un design élégant avec une structure en métal doré et un abat-jour en verre teinté de couleur caramel. Son style contemporain et sophistiqué en fait un élément décoratif idéal pour sublimer un séjour, une salle à manger ou une entrée. Ce luminaire diffuse une lumière chaleureuse, créant une ambiance conviviale et raffinée dans votre espace intérieur. Facile à intégrer dans un intérieur moderne ou luxe, il apportera une touche d'élégance à votre décoration tout en offrant un éclairage fonctionnel.",backend/uploads/products/photo-2026-06-08-16-18-48-8.jpg,,,,,40.00,"[""Doré""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
154,Vase décoratif en verre transparent avec pied doré,vase-decoratif-en-verre-transparent-avec-pied-dore,2687,,Décoration,,,"Vase décoratif en verre transparent avec finition effet miroir, sur pied conique doré. Idéal pour embellir votre espace intérieur, seul ou avec des fleurs, dans le salon, la salle à manger ou une entrée pour apporter une touche d'élégance moderne et lumineuse.",backend/uploads/products/photo-2026-06-08-16-18-48.jpg,,,,,170.00,"[""Transparent"",""Doré""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
155,Vases décoratifs en céramique vert foncé à détails dorés,vases-decoratifs-en-ceramique-vert-fonce-a-details-dores,2825/3-1-2-3,,Décoration,Objets décoratifs,,"Set de trois vases décoratifs en céramique avec finition émaillée vert foncé et détails en doré. Leur design organique et leurs lignes asymétriques apportent une touche contemporaine et élégante à votre intérieur. Idéal pour mettre en valeur des fleurs ou comme objet décoratif seul, ils s'intègrent parfaitement dans un salon, une salle à manger ou une entrée pour créer une ambiance sophistiquée et moderne.",backend/uploads/products/photo-2026-06-08-16-18-49-4.jpg,,,,,280.00,"[""Vert"",""Doré""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
